,company_name,company_type,company_loc,company_size,job_name,job_salary,edu_level,emp_type,company_score,No
1745,海南泽昊贸易有限公司,其它,海口,100-499人,客服主管,4K-5K,大专,全职,99.68,1746.0
1746,广州辉园苑医药科技有限公司,其它,广州,20-99人,生物信息工程师,7K-9K,硕士,全职,99.332,1747.0
1747,北京千锋互联科技有限公司郑州分公司,,郑州,500-999人,python讲师（高级）,15K-20K,大专,全职,99.2,1748.0
1748,江西美术专修学院,股份制企业,九江,500-999人,助理（懂绘画或设计专业）,2K-4K,本科,全职,98.88,1749.0
1749,北京智芯传感科技有限公司,,北京,20-99人,自动化硬件测试工程师,10K-15K,本科,全职,98.668,1750.0
1750,罗卡咨询 Roca International,股份制企业,上海-静安区,100-499人,产品经理（编制）------智慧政法类,30K-50K,本科,全职,98.644,1751.0
1751,深圳市智游人科技有限公司,民营,深圳,20人以下,健身教练,8K-12K,大专,全职,98.608,1752.0
1752,华讯方舟科技有限公司,民营,深圳,1000-9999人,电气设备测试工程师—太赫兹科技,15K-25K,本科,全职,98.372,1753.0
1753,深圳市胜大科技有限公司,合资,深圳-龙岗区,20人以下,英语助理,4K-6K,不限,全职,98.08,1754.0
1754,中海油能源发展股份有限公司北京人力资源服务分公司,国企,北京,100-499人,安技服北京分公司网络交易平台运营专员,12.5K-25K,本科,全职,98.0,1755.0
1755,罗卡咨询 Roca International,股份制企业,深圳-福田区,100-499人,产品经理（编制）------智慧政法类,30K-50K,本科,全职,98.0,1756.0
1756,北京网络职业学院,民营,北京-房山区,100-499人,python讲师,20K-30K,大专,全职,98.0,1757.0
1757,易到用车,民营,北京,500-999人,用户运营经理（体系管理）,15K-26K,本科,全职,98.0,1758.0
1758,北京优品兴业信息科技有限公司,股份制企业,北京,20人以下,高级软件工程师java,10K-15K,本科,全职,97.992,1759.0
1759,北京精准沟通传媒科技股份有限公司,上市公司,北京,100-499人,高级产品经理（汽车金融）,22K-30K,本科,全职,97.6,1760.0
1760,深圳市美汇达网络科技有限公司,民营,深圳-坪山新区,500-999人,Amazon亚马逊销售主管/亚马逊外贸主管,15K-20K,大专,全职,97.568,1761.0
1761,上海众恒信息产业股份有限公司,民营,上海-静安区,100-499人,用户运营,10K-20K,本科,全职,97.54,1762.0
1762,成都汇众投资管理有限公司,民营,成都-青羊区,20-99人,高级java软件工程师,8K-10K,本科,全职,97.356,1763.0
1763,重庆润泽医药有限公司,民营,重庆,20-99人,财务管理,7K-10K,本科,全职,97.332,1764.0
1764,北京携程太美国际旅行社有限公司,民营,北京-朝阳区,100-499人,高端旅游产品经理（线路策划）,8K-12K,本科,全职,97.152,1765.0
1765,北京保益科技有限公司,民营,北京,20-99人,.NET软件工程师,6K-8K,本科,全职,96.628,1766.0
1766,北京速度主义酒店管理有限公司,合资,北京,100-499人,采购专员,6K-8K,大专,全职,96.4,1767.0
1767,北京千锋互联科技有限公司上海分公司,民营,上海,500-999人,Python讲师/Python培训师,20K-30K,本科,全职,96.352,1768.0
1768,北京智芯传感科技有限公司,,北京,20-99人,硬件测试工程师,10K-15K,本科,全职,96.196,1769.0
1769,四川华西职业培训学校,民营,丽江,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1770.0
1770,四川华西职业培训学校,民营,岳阳,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1771.0
1771,四川华西职业培训学校,民营,太原,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1772.0
1772,四川华西职业培训学校,民营,开封,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1773.0
1773,四川华西职业培训学校,民营,贵阳,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1774.0
1774,北京爱乐游文化发展有限公司,民营,北京,100-499人,手游服务器研发工程师（雷霆战机）,15K-25K,本科,全职,96.0,1775.0
1775,扬州特富莱旅游用品有限公司,民营,扬州-邗江区,100-499人,PHP程序员,5K-8K,大专,全职,96.0,1776.0
1776,南京一站通企业管理有限公司,民营,南京,20-99人,运营总监,10K-15K,大专,全职,96.0,1777.0
1777,深圳市诺希德贸易有限公司,民营,深圳,20-99人,产品专员,4K-5K,大专,全职,96.0,1778.0
1778,武汉中融金培管理咨询有限公司,民营,武汉,20-99人,通信工程实习生,4K-6K,大专,全职,96.0,1779.0
1779,万国钱币投资有限公司,民营,合肥,20人以下,业务员,6K-8K,不限,全职,96.0,1780.0
1780,温州电兔电子商务有限公司,股份制企业,温州,100-499人,意大利亚马逊运营（双休+包吃+提供住宿）,6K-10K,本科,全职,96.0,1781.0
1781,成都信汇聚源科技有限公司,民营,成都-高新区,20-99人,高级Java工程师,10K-15K,本科,全职,96.0,1782.0
1782,优企创联信息技术有限公司,民营,南京,100-499人,运营总监,10K-15K,大专,全职,96.0,1783.0
1783,郑州丝绸之路电子商务有限公司,股份制企业,郑州,20-99人,速卖通运营专员/主管,4K-8K,大专,全职,96.0,1784.0
1784,青岛语都教育科技有限公司,民营,青岛,100-499人,网络主管,5K-8K,大专,全职,96.0,1785.0
1785,北京沃美广告有限公司,民营,北京-东城区,1000-9999人,旅游产品经理,8K-10K,大专,全职,96.0,1786.0
1786,速美集家装饰有限责任公司青岛分公司,上市公司,青岛,100-499人,销售管理,8K-10K,大专,全职,96.0,1787.0
1787,无锡星力量信息科技有限公司,民营,无锡-南长区,100-499人,市场专员,2K-4K,本科,校园,96.0,1788.0
1788,骑酷科技(大连)有限公司,,大连,,Java PL/PM,10K-15K,本科,全职,96.0,1789.0
1789,天津市爱美慧家居用品有限公司,民营,天津,20-99人,业务员  销售经理,3K-6K,大专,全职,96.0,1790.0
1790,丹东通博电器(集团)有限公司,民营,丹东,100-499人,软件工程师,4K-6K,本科,全职,96.0,1791.0
1791,广东宝乐机器人股份有限公司,股份制企业,深圳,1000-9999人,(高级)硬件工程师,12K-22K,不限,全职,96.0,1792.0
1792,广东宝乐机器人股份有限公司,股份制企业,深圳-宝安区,1000-9999人,电子工程师,10K-15K,本科,全职,96.0,1793.0
1793,成都力比科技有限公司,民营,成都-高新区,100-499人,高级服务器工程师,12K-18K,本科,全职,96.0,1794.0
1794,东易日盛家居装饰集团股份有限公司青岛分公司,民营,青岛-崂山区,100-499人,管理中层储备,8K-10K,大专,全职,96.0,1795.0
1795,山东派拉拉物流有限公司,民营,淄博,20-99人,系统构架师,5K-10K,本科,全职,96.0,1796.0
1796,灯塔财经信息有限公司,民营,武汉,20-99人,活动运营,4K-7K,本科,全职,96.0,1797.0
1797,上海麦寻服饰有限公司,民营,广州,1000-9999人,商品总监,15K-20K,大专,全职,96.0,1798.0
1798,东易日盛家居装饰集团股份有限公司青岛分公司,民营,青岛-崂山区,100-499人,销售经理,8K-10K,大专,全职,96.0,1799.0
1799,广州伟创汽车租赁有限公司,民营,广州-海珠区,100-499人,城市专员,4.5K-5K,大专,全职,96.0,1800.0
1800,深圳市赢元素科技有限公司,民营,深圳,20-99人,产品经理,5K-10K,本科,全职,96.0,1801.0
1801,北京清源华建环境科技有限公司,民营,北京-海淀区,20-99人,成本管理,8K-10K,本科,全职,96.0,1802.0
1802,上海天昊生物科技有限公司,民营,上海,100-499人,生物信息研发员,6K-10K,本科,全职,96.0,1803.0
1803,天津中原物业顾问有限公司,外商独资,天津,1000-9999人,网络运营主管,6K-8K,本科,全职,96.0,1804.0
1804,扬州新讯科技有限公司北京分公司,民营,北京,100-499人,雷达算法-信号处理工程师,15K-30K,本科,全职,96.0,1805.0
1805,四川华西职业培训学校,民营,济南,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1806.0
1806,速美集家装饰有限责任公司青岛分公司,上市公司,青岛,100-499人,管理储备,8K-10K,大专,全职,96.0,1807.0
1807,成都绿金高新技术股份有限公司,民营,成都,100-499人,产品研发（植物源农药制剂）,6K-8K,本科,全职,96.0,1808.0
1808,牟合(上海)生物科技有限公司,合资,武汉,20人以下,生物信息研究员,6K-8K,本科,全职,96.0,1809.0
1809,江西季季红餐饮管理有限公司,民营,南昌,1000-9999人,项目经理,7K-12K,大专,全职,96.0,1810.0
1810,常德千思智造家装饰设计工程有限公司,其它,常德,100-499人,诚聘营销专员,6K-8K,不限,全职,96.0,1811.0
1811,常州瑞申源商贸有限公司,民营,合肥,20-99人,软件主管,12K-16K,本科,全职,96.0,1812.0
1812,意欧斯智能科技股份有限公司,股份制企业,合肥-高新区,100-499人,软件主管,10K-15K,本科,全职,96.0,1813.0
1813,一铭寰宇科技(北京)有限公司,民营,北京-朝阳区,20人以下,优秀毕业生、储备销售经理,4K-6K,不限,全职,96.0,1814.0
1814,南京苗米科技有限公司,股份制企业,南京,20人以下,系统测试工程师,6K-8K,本科,全职,96.0,1815.0
1815,东莞市优博电子商务有限公司,民营,东莞,20-99人,电商运营经理,8K-10K,本科,全职,96.0,1816.0
1816,惠州市翼飞模型有限公司,民营,惠州-仲恺区,20-99人,外贸电商速卖通销售专员,3K-6K,大专,全职,96.0,1817.0
1817,四川华西职业培训学校,民营,铜陵,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1818.0
1818,四川华西职业培训学校,民营,亳州,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1819.0
1819,深圳市福田区味之翼蛙来哒餐厅,民营,深圳-南山区,500-999人,高薪诚聘采购总监,12K-24K,大专,全职,96.0,1820.0
1820,天地（常州）自动化股份有限公司,国企,常州,500-999人,高级软件工程师（GIS方向）,12K-13K,本科,全职,96.0,1821.0
1821,久泰集团有限公司,民营,临沂,1000-9999人,市场专员,4K-6K,本科,全职,96.0,1822.0
1822,四川华西职业培训学校,民营,芜湖,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1823.0
1823,四川华西职业培训学校,民营,合肥,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1824.0
1824,四川华西职业培训学校,民营,滁州,20-99人,市场主管/经理,4K-8K,大专,全职,96.0,1825.0
1825,山东云海路通软件工程有限公司,民营,潍坊,20-99人,c#软件工程师,6K-10K,本科,全职,96.0,1826.0
1826,广州市天利源服装贸易有限公司,民营,广州,100-499人,外贸主设计师,8K-12K,本科,全职,96.0,1827.0
1827,北京精准沟通传媒科技股份有限公司,上市公司,北京,100-499人,算法研发工程师,15K-30K,硕士,全职,96.0,1828.0
1828,福州御风行家居用品有限公司,民营,福州,20-99人,电商运营亚马逊（日本站）平台运营实习生,2K-4K,大专,全职,96.0,1829.0
1829,北京携程太美国际旅行社有限公司,民营,北京-朝阳区,100-499人,高端旅游产品经理（中东非洲操作）,8K-12K,不限,全职,96.0,1830.0
1830,深圳市禅游科技股份有限公司,民营,深圳,100-499人,游戏策划师,8K-12K,大专,全职,96.0,1831.0
1831,珠海宣传易网络科技有限公司,其它,珠海,20-99人,PHP工程师,5K-10K,大专,全职,96.0,1832.0
1832,湖北红杏生态环境科技有限公司,民营,武汉,100-499人,供应商管理主管,6K-8K,本科,全职,96.0,1833.0
1833,深圳市贝奈斯信息科技有限公司,民营,深圳-福田区,20人以下,跨境电商、广告投放,8K-10K,大专,全职,96.0,1834.0
1834,深圳市贝奈斯信息科技有限公司,民营,深圳-龙华新区,20人以下,跨境电商、广告投放,8K-10K,大专,全职,96.0,1835.0
1835,北京乐善移动科技有限公司,股份制企业,北京,100-499人,买手,8K-10K,本科,全职,96.0,1836.0
1836,北京英维克新能源技术研究院有限公司,民营,北京-朝阳区,20-99人,算法研发工程师（工业互联网）,8K-12K,本科,全职,96.0,1837.0
1837,惠州艾笛森企业管理咨询有限公司,民营,上海,20-99人,用户运营,20K-30K,本科,全职,96.0,1838.0
1838,深圳市贝奈斯信息科技有限公司,民营,深圳-龙岗区,20人以下,跨境电商/广告投放,8K-10K,大专,全职,96.0,1839.0
1839,扬州新讯科技有限公司北京分公司,民营,青岛-西海岸新区,100-499人,雷达算法-信号处理工程师,15K-30K,本科,全职,96.0,1840.0
1840,广州市锦翰汽车配件有限公司,民营,广州-海珠区,20-99人,线上销售主管（速卖通+亚马逊）年薪10-20万,8K-10K,本科,全职,96.0,1841.0
1841,株式会社Launchope,外商独资,大连,100-499人,云计算（java）工程师（初级）,4K-6K,大专,全职,96.0,1842.0
1842,上海英复德人才服务有限公司,外商独资,上海-浦东新区,20-99人,风控模型经理,15K-20K,本科,全职,96.0,1843.0
1843,东莞市优博电子商务有限公司,民营,东莞,20-99人,Amazon、Ebay运营经理,8K-10K,本科,全职,96.0,1844.0
1844,美瑞祺(厦门)户外用品有限公司,民营,厦门-湖里区,20-99人,市场产品调研专员,6K-8K,本科,全职,96.0,1845.0
1845,河北华泉食品有限公司,民营,石家庄,100-499人,石家庄市区业代,4K-6K,大专,全职,96.0,1846.0
1846,北京芯盾时代科技有限公司,民营,北京,100-499人,反欺诈机器学习专家,15K-25K,本科,全职,96.0,1847.0
1847,深圳市凯祥源科技有限公司,民营,深圳,20-99人,外贸亚马逊(Amazon)业务员,4.5K-6K,大专,全职,96.0,1848.0
1848,凯杰企业管理(上海)有限公司,外商独资,北京,500-999人,NGS技术专家 - 天根 ID35302,10K-15K,博士,全职,96.0,1849.0
1849,中国科学院大气物理研究所,事业单位,北京,500-999人,python工程师（web前后端）,5K-10K,大专,全职,96.0,1850.0
1850,久泰集团有限公司,民营,北京,1000-9999人,市场专员,4K-6K,本科,全职,96.0,1851.0
1851,中智游(北京)科技有限公司,民营,成都,100-499人,高级JAVA工程师（工作地点：成都）,12K-16K,本科,全职,96.0,1852.0
1852,杭州图特信息科技有限公司,民营,杭州-西湖区,100-499人,bi工程师,7K-10K,大专,全职,96.0,1853.0
1853,厦门金多厦网络科技有限公司,民营,厦门,20-99人,研发经理,10K-15K,本科,全职,96.0,1854.0
1854,厦门金多厦网络科技有限公司,民营,厦门,20-99人,JAVA工程师,10K-15K,本科,全职,96.0,1855.0
1855,上海昊硕企业管理咨询有限公司,国企,上海-徐汇区,20人以下,资深搜索算法工程师,40K-60K,本科,全职,96.0,1856.0
1856,苏州赛购网络科技有限公司,民营,苏州,20-99人,产品设计师,4K-6K,大专,全职,96.0,1857.0
1857,江苏智恒信息科技服务有限公司,国企,南京-鼓楼区,100-499人,智能语音项目总监,30K-50K,本科,全职,96.0,1858.0
1858,南京桓金资产管理有限公司,民营,南京,100-499人,IT,3K-4.5K,大专,全职,96.0,1859.0
1859,杭州千麦医学检验所有限公司,民营,杭州,100-499人,生物信息工程师,6K-10K,硕士,全职,96.0,1860.0
1860,中科三清科技有限公司,国企,北京-朝阳区,100-499人,大气环境监测预报领域的模式/研发工程师,10K-15K,硕士,全职,94.292,1861.0
1861,吉林省薪福科技有限公司,民营,长春,100-499人,网络运营经理,6K-8K,本科,全职,92.24,1862.0
1862,深圳科兴生物工程有限公司,民营,济南-历下区,500-999人,拓展助理经理,5K-10K,本科,全职,90.0,1863.0
1863,广州哆啦科技有限公司,民营,广州-海珠区,,时尚挑款师,5K-10K,本科,全职,90.0,1864.0
1864,领地集团股份有限公司,民营,黔东南,1000-9999人,计划运营专员,2.5K-4.5K,本科,全职,89.94,1865.0
