,Unnamed: 0,No,company_name,company_type,company_loc,company_size,job_name,work_exp,job_welfare,job_salary,edu_level,emp_type,company_score,low_salary,high_salary,avg_salary,company_city
113,113,114,北京佳美医院管理有限责任公司,民营,北京-海淀区,500-999人,Java高级开发工程师-医疗行业,3-5年,"五险一金,绩效奖金,带薪年假,节日福利,股票期权",10K-20K,本科,全职,617.3772,10000.0,20000.0,15000.0,北京
114,114,115,长春城投建设投资(集团)有限公司,国企,长春,不限,java开发工程师,3-5年,"五险一金,采暖补贴,周末双休,定期体检,带薪年假",6K-8K,本科,全职,617.2443,6000.0,8000.0,7000.0,长春
115,115,116,阿甲科技有限公司,民营,无锡,1000-9999人,Java开发助理实习生,不限,"周末双休,五险一金,年底双薪,餐补,房补,带薪年假,全勤奖,绩效奖金",4K-6K,中专,全职,617.0639,4000.0,6000.0,5000.0,无锡
116,116,117,深圳任尔行科技股份有限公司重庆分公司,不限,重庆,500-999人,Java开发(工程师）,1-3年,"弹性工作,节日福利,补充医疗保险,带薪年假,交通补助,周末双休,年终分红,股票期权",8K-12K,大专,全职,616.7264,8000.0,12000.0,10000.0,重庆
117,117,118,北京小信分信息技术有限公司,民营,北京,20-99人,高级java开发工程师,3-5年,"Java,后端开发,五险一金,年底双薪,带薪年假,弹性工作,员工旅游,节日福利,交通补助,餐补",20K-40K,本科,全职,616.616,20000.0,40000.0,30000.0,北京
118,118,119,三株股份,民营,济南,1000-9999人,早9晚6双休+4K+Java开发工程师,不限,"周末双休,年底双薪,定期体检,员工旅游,节日福利,加班补助,全勤奖,五险一金",6K-8K,不限,全职,616.57605,6000.0,8000.0,7000.0,济南
119,119,120,福州川大软件科技有限公司,民营,福州,20-99人,Java后端开发（中高级）,1-3年,"创业公司,五险一金,年底双薪,14薪,绩效奖金,全勤奖,员工旅游",7K-12K,大专,全职,616.18097,7000.0,12000.0,9500.0,福州
120,120,121,山东八五信息技术有限公司,民营,济南,20-99人,java开发/java程序员 (双休+五险一金）,不限,"五险一金,绩效奖金,带薪年假,弹性工作,员工旅游,节日福利",6K-8K,不限,全职,615.76013,6000.0,8000.0,7000.0,济南
121,121,122,深圳市赢时胜信息技术股份有限公司,民营,成都,1000-9999人,java开发工程师（建设银行）,5-10年,"加班补助,绩效奖金,五险一金,交通补助,餐补,通讯补助,带薪年假,员工旅游",8K-15K,本科,全职,615.7544,8000.0,15000.0,11500.0,成都
122,122,123,软世通信息科技集团有限公司无锡分公司,股份制企业,无锡,500-999人,奖金+补贴java/PHP/c++/web开发储备干部,不限,"五险一金,年底双薪,带薪年假,弹性工作,补充医疗保险,员工旅游,节日福利,周末双休",4K-6K,大专,全职,615.6033,4000.0,6000.0,5000.0,无锡
123,123,124,沈阳韩邦软件开发有限公司,外商独资,沈阳,20-99人,Java软件开发工程师,1-3年,"五险一金,加班补助,弹性工作,免费班车,节日福利,交通补助,餐补,带薪年假",4K-6K,大专,全职,615.56104,4000.0,6000.0,5000.0,沈阳
124,124,125,广州美星汇网络科技有限公司,民营,长沙,100-499人,Java开发初级工程师,不限,"五险一金,年底双薪,绩效奖金,全勤奖,包住,交通补助,餐补,员工旅游",6K-8K,不限,全职,615.4931,6000.0,8000.0,7000.0,长沙
125,125,126,上海汉堂实业有限公司,民营,上海,100-499人,java开发工程师,3-5年,"五险一金,年底双薪,带薪年假,补充医疗保险,定期体检",9K-18K,大专,全职,615.33203,9000.0,18000.0,13500.0,上海
126,126,127,海南噜噜网络科技有限公司,民营,海口,500-999人,初级java开发工程师,不限,"五险一金,年底双薪,绩效奖金,加班补助,包住,交通补助,餐补,带薪年假",6K-8K,不限,全职,614.5831,6000.0,8000.0,7000.0,海口
127,127,128,湖南创星科技股份有限公司,股份制企业,长沙,100-499人,JAVA软件高级开发工程师,不限,,8K-15K,不限,全职,614.34235,8000.0,15000.0,11500.0,长沙
128,128,129,上海达昂信息技术有限公司,合资,上海-静安区,100-499人,初级Java开发工程师+周末双休,不限,"节日福利,不加班,周末双休,五险一金,包吃,包住,房补,年底双薪",6K-8K,大专,全职,614.0711,6000.0,8000.0,7000.0,上海
129,129,130,山东八五信息技术有限公司,民营,济南,20-99人,java开发/java高级程序员 (双休+五险一金）,不限,"五险一金,餐补,带薪年假,员工旅游,节日福利",10K-15K,不限,全职,614.0125,10000.0,15000.0,12500.0,济南
130,130,131,苏州软世通信息技术有限公司,民营,苏州,20-99人,初级java软件开发工程师（双休+年终奖金）,不限,"五险一金,年底双薪,加班补助,全勤奖,餐补,带薪年假,弹性工作,交通补助",6K-8K,大专,全职,613.7792,6000.0,8000.0,7000.0,苏州
131,131,132,广州美星汇网络科技有限公司,民营,贵阳,100-499人,初级Java开发工程师,不限,"五险一金,绩效奖金,包住,餐补,带薪年假,员工旅游,全勤奖,节日福利",4K-6K,大专,全职,613.3062,4000.0,6000.0,5000.0,贵阳
132,132,133,中智嘉华科技有限公司,股份制企业,武汉,100-499人,java高级开发工程师,3-5年,"周末双休,五险一金,绩效奖金,交通补助,通讯补助",7K-12K,本科,全职,613.2197,7000.0,12000.0,9500.0,武汉
133,133,134,上海汉得信息技术股份有限公司深圳分公司,上市公司,上海-嘉定区,1000-9999人,java开发工程师,3-5年,"分布式,微服务,SSM,员工旅游,五险一金,带薪年假,绩效奖金",10K-15K,本科,全职,612.8002,10000.0,15000.0,12500.0,上海
134,134,135,厦门亚伯锋天科技有限公司,民营,厦门,20-99人,Java开发工程师助理+5k起+双休,不限,"14薪,每年多次调薪,年底双薪,五险一金,定期体检,全勤奖,节日福利",4K-6K,大专,全职,612.7546,4000.0,6000.0,5000.0,厦门
135,135,136,成都睿信天和科技有限公司,民营,成都,20-99人,JAVA开发工程师,1-3年,"五险一金,绩效奖金,餐补,带薪年假,弹性工作,周末双休,节日福利",4K-8K,本科,全职,612.7080000000001,4000.0,8000.0,6000.0,成都
136,136,137,天津燃点工坊科技有限公司,民营,天津,500-999人,Java开发工程师+带薪年假,不限,"全勤奖,周末双休,年底双薪,五险一金,带薪年假,节日福利,高温补贴,员工旅游",6K-8K,不限,全职,612.5728,6000.0,8000.0,7000.0,天津
137,137,138,朗致集团有限公司,民营,北京,10000人以上,高级JAVA开发工程师/架构师（LZHR183）,3-5年,"五险一金,包吃,包住,节日福利",25K-50K,本科,全职,612.3791,25000.0,50000.0,37500.0,北京
138,138,139,福建福昕软件开发股份有限公司,民营,福州-鼓楼区,100-499人,Java开发工程师,1-3年,"JavaScript,mongodb,springmvc,绩效奖金,交通补助,餐补,弹性工作,员工旅游,节日福利,补充医疗保险,五险一金",8K-15K,本科,全职,612.3587,8000.0,15000.0,11500.0,福州
139,139,140,重庆软维科技有限公司,民营,深圳,100-499人,java开发工程师,1-3年,,10K-15K,本科,全职,612.2280000000001,10000.0,15000.0,12500.0,深圳
140,140,141,沈阳东软软件人才培训中心,股份制企业,长春,10000人以上,java软件开发工程师双休,不限,"五险一金,年终分红,每年多次调薪,员工旅游,房补,带薪年假,餐补,定期体检",4K-6K,大专,全职,612.0932,4000.0,6000.0,5000.0,长春
141,141,142,上海盛付通电子支付服务有限公司,民营,上海,100-499人,资深JAVA开发工程师,3-5年,"五险一金,交通补助,餐补,房补,带薪年假,补充医疗保险,定期体检,免费班车",20K-30K,本科,全职,611.6897,20000.0,30000.0,25000.0,上海
142,142,143,深圳英之泰教育科技有限公司,民营,深圳,100-499人,java开发工程师,5-10年,"五险一金,绩效奖金,带薪年假,员工旅游,周末双休,加班补助,年终分红",12K-24K,本科,全职,611.5547,12000.0,24000.0,18000.0,深圳
143,143,144,南京优迈乐软件科技有限公司,国企,南京-雨花台区,20人以下,Java开发实习生(汽车电子业务线）,1年以下,"14薪,每年多次调薪,五险一金,绩效奖金,通讯补助,定期体检,员工旅游,节日福利",4K-6K,大专,全职,611.4662,4000.0,6000.0,5000.0,南京
144,144,145,苏州安艾艾迪职业培训中心,外商独资,苏州,100-499人,Java软件开发实习生 薪资5K+,不限,"五险一金,年底双薪,绩效奖金,年终分红,交通补助,定期体检,免费班车,员工旅游",6K-8K,大专,全职,611.25256,6000.0,8000.0,7000.0,苏州
145,145,146,璐洲(上海)计算机信息技术工程有限公司,股份制企业,上海,500-999人,诚聘Java开发+开发助理,不限,"住房补贴,五险一金,包住,餐补,房补,节日福利,不加班",4K-6K,中专,全职,611.24255,4000.0,6000.0,5000.0,上海
146,146,147,浙江新通国际合作有限公司,国企,杭州,1000-9999人,高级java开发工程师,5-10年,"节日福利,五险一金,餐补,通讯补助,定期体检,员工旅游,高温补贴,14薪",15K-20K,大专,全职,611.2255,15000.0,20000.0,17500.0,杭州
147,147,148,四川智游网络科技有限公司,民营,成都,100-499人,Java软件开发工程师助理/实训生/双休,不限,"全勤奖,带薪年假,节日福利,五险一金,周末双休",4K-6K,中专,全职,610.7737,4000.0,6000.0,5000.0,成都
148,148,149,北京才秀人人科技有限公司05,上市公司,南京-秦淮区,1000-9999人,直招JAVA开发助理,不限,"五险一金,年底双薪,绩效奖金,全勤奖,餐补,带薪年假,员工旅游,包住",4K-6K,大专,全职,610.6627,4000.0,6000.0,5000.0,南京
149,149,150,北京因酷时代科技有限公司,其它,天津-西青区,20-99人,JAVA开发工程师,1-3年,"节日福利,每年多次调薪,五险一金,带薪年假,员工旅游,周末双休,绩效奖金,创业公司",4K-6K,大专,全职,610.6192599999999,4000.0,6000.0,5000.0,天津
150,150,151,北京宏远科创软件有限公司,民营,北京,20-99人,java开发工程师,3-5年,"springboot, springclound",10K-15K,本科,全职,610.33215,10000.0,15000.0,12500.0,北京
151,151,152,江苏金债信息科技有限公司,民营,南京,20人以下,JAVA或Python前后端开发工程师,3-5年,"五险一金,大牛带队,绩效奖金,定期团建",8K-10K,本科,全职,610.28204,8000.0,10000.0,9000.0,南京
152,152,153,南京炫佳网络科技有限公司,股份制企业,南京,20-99人,Java开发工程师,1-3年,"五险一金,绩效奖金,交通补助,餐补,定期体检,员工旅游,节日福利",5K-10K,本科,全职,610.2793,5000.0,10000.0,7500.0,南京
153,153,154,北京灵图软件技术有限公司,民营,北京,100-499人,java开发工程师,3-5年,"周末双休,五险一金,餐补,带薪年假,定期体检",10K-18K,硕士,全职,610.14764,10000.0,18000.0,14000.0,北京
154,154,155,西安云智创软件开发有限公司,国企,西安-长安区,20人以下,Java开发实习生(汽车电子业务线）,不限,"五险一金,年底双薪,加班补助,全勤奖,弹性工作,免费班车,员工旅游,节日福利",4K-6K,大专,全职,610.0916,4000.0,6000.0,5000.0,西安
155,155,156,长沙市联讯软件技术有限公司,国企,长沙-天心区,100-499人,软件开发储备生（java、web）双休五险,不限,"节日福利,周末双休,五险一金,年底双薪,交通补助,免费班车,员工旅游,高温补贴",4K-6K,大专,全职,609.76086,4000.0,6000.0,5000.0,长沙
156,156,157,上海圆卓网络科技有限公司,民营,上海,20-99人,JAVA开发工程师,1-3年,"周末双休,带薪年假,五险一金",10K-15K,大专,全职,609.281,10000.0,15000.0,12500.0,上海
157,157,158,天津东软睿道教育信息技术有限公司,上市公司,天津-滨海新区,1000-9999人,JAVA开发工程师实习生,无经验,"包住,交通补助,采暖补贴,带薪年假,定期体检,免费班车,高温补贴,节日福利",4K-6K,不限,校园,609.2413,4000.0,6000.0,5000.0,天津
158,158,159,上海复深蓝软件股份有限公司,上市公司,上海-徐汇区,1000-9999人,java开发工程师（中高级）09,3-5年,"每年多次调薪,五险一金,年底双薪,加班补助,交通补助,通讯补助,带薪年假,节日福利",13K-20K,本科,全职,609.06415,13000.0,20000.0,16500.0,上海
159,159,160,上海阅文信息技术有限公司,上市公司,北京,1000-9999人,Java中级开发工程师（合作开发部）,3-5年,"定期体检,节日福利,补充医疗保险,带薪年假,弹性工作,五险一金",15K-25K,本科,全职,608.8498,15000.0,25000.0,20000.0,北京
160,160,161,长沙市联讯软件技术有限公司,国企,长沙-望城区,100-499人,Java开发工程师,不限,"节日福利,周末双休,五险一金,年底双薪,交通补助,免费班车,员工旅游,高温补贴",4K-6K,大专,全职,608.6012599999999,4000.0,6000.0,5000.0,长沙
161,161,162,江西畅行停车管理有限公司,民营,南昌-红谷滩新区,20-99人,Java开发,3-5年,"健身俱乐部,五险一金,绩效奖金,全勤奖,交通补助,餐补,员工旅游,节日福利",4K-8K,不限,全职,608.47797,4000.0,8000.0,6000.0,南昌
162,162,163,山东融科数据服务有限公司,民营,济南,20-99人,java高级开发工程师,5-10年,"五险一金,餐补,交通补助,通讯补助,带薪年假,绩效奖金,全勤奖",8K-12K,大专,全职,608.43286,8000.0,12000.0,10000.0,济南
163,163,164,软世通信息科技集团有限公司无锡分公司,股份制企业,无锡,500-999人,java大数据开发/安卓/IOS开发助理双休,不限,"五险一金,绩效奖金,带薪年假,弹性工作,员工旅游,节日福利,周末双休,住房补贴",4K-6K,大专,全职,608.3974599999999,4000.0,6000.0,5000.0,无锡
164,164,165,西安软慧软件开发有限公司,国企,西安-雁塔区,100-499人,Java开发实习生,不限,"五险一金,年底双薪,加班补助,全勤奖,弹性工作,免费班车,员工旅游,节日福利",4K-6K,本科,全职,608.1488,4000.0,6000.0,5000.0,西安
165,165,166,杭州华信智原教育科技有限公司,股份制企业,杭州,20-99人,JAVA软件开发工程师（可从助理做起）,不限,"每年多次调薪,五险一金,年底双薪,绩效奖金,餐补,员工旅游,高温补贴",6K-8K,大专,全职,607.9919,6000.0,8000.0,7000.0,杭州
166,166,167,北京少数派信息科技股份有限公司,上市公司,北京,100-499人,高级JAVA开发工程师,5-10年,"节日福利,五险一金,年底双薪,绩效奖金,交通补助,餐补,通讯补助,定期体检",20K-30K,本科,全职,607.9566,20000.0,30000.0,25000.0,北京
167,167,168,PPmoney万惠集团,上市公司,上海,1000-9999人,资深Java开发工程师,3-5年,周末双休,18K-35K,本科,全职,607.8956,18000.0,35000.0,26500.0,上海
168,168,169,南京东软人才培训中心,股份制企业,南京,1000-9999人,Java初级开发工程师/双休/可接受应届生,无经验,"五险一金,年底双薪,绩效奖金,交通补助,带薪年假,弹性工作,补充医疗保险,节日福利",2K-4K,大专,实习,607.8145,2000.0,4000.0,3000.0,南京
169,169,170,上海阅文信息技术有限公司,上市公司,北京,1000-9999人,Java高级开发工程师（合作开发部）,不限,"Java,定期体检,节日福利,补充医疗保险,带薪年假,弹性工作,五险一金",25K-30K,本科,全职,607.5837,25000.0,30000.0,27500.0,北京
170,170,171,大连东软软件人才培训中心,股份制企业,大连,1000-9999人,东软招聘Java开发实习生（双休+提供宿舍）,不限,"五险一金,年底双薪,通讯补助,免费班车,定期体检,带薪年假,员工旅游,全勤奖",2K-4K,大专,全职,607.48315,2000.0,4000.0,3000.0,大连
171,171,172,上海新殿光电子科技有限公司,民营,上海,20-99人,java高级开发工程师,5-10年,"五险一金,全勤奖,交通补助,餐补,加班补助,带薪年假,定期体检,周末双休",15K-18K,本科,全职,607.3907,15000.0,18000.0,16500.0,上海
172,172,173,青岛民航空管实业发展有限公司,国企,青岛,100-499人,JAVA软件开发工程师,3-5年,,8K-12K,本科,全职,607.2869,8000.0,12000.0,10000.0,青岛
